"","rn","gtrendLiteCrash","gtrendEtherCrash","gtrendEtherBubble","gtrendEther","gtrendBitcoinPrice","gtrendBitcoinTether","gtrendBitcoinBubble","gtrendBitcoin","GSPC_Adjusted","GSPC_Volume","GSPC_Close","GSPC_Low","GSPC_High","GSPC_Open","VIX_Adjusted","VIX_Close","VIX_Low","VIX_High","VIX_Open","GOLD_Adjusted","GOLD_Volume","GOLD_Close","GOLD_Low","GOLD_High","GOLD_Open","BTCUSDX_Adjusted","BTCUSDX_Volume","BTCUSDX_Close","BTCUSDX_Low","BTCUSDX_High","BTCUSDX_Open","BTC_LTC_Adjusted","BTC_LTC_Volume","BTC_LTC_Close","BTC_LTC_Low","BTC_LTC_High","BTC_LTC_Open","BTC_ETH_Adjusted","BTC_ETH_Volume","BTC_ETH_Close","BTC_ETH_Low","BTC_ETH_High","BTC_ETH_Open","article","total_bing","total_nrc","total_afinn","total_syuzhet","maturity","count_art_4","count_art_24","bubble","tether","hack","crisis","record","fork","Country_Mention","Country_TOP_Mention","Country_Indexe1_1_afinn","Country_Indexe1_1_bing","Country_Indexe1_1_syuzhet","Country_Indexe1_1_nrc","Country_Indexe1_2_afinn","Country_Indexe1_2_bing","Country_Indexe1_2_syuzhet","Country_Indexe1_2_nrc","Bloomberg","Bitcoin.News","China.Daily","CNBC","Coin.Desk","Facebook.BTC.Group","Facebook.Search","Free.Republic","Google.Finance","Redit.BTC.All","Redit.BTC.Mining","Reuters","South.China.Morning.Post","Twitter","Yahoo.News","Youtube","Zero.Hedge","Wall.Street.Journal","Redit.BTC.Bay","Redit.BTC.Markets","Redit.Crypto","BBC","Google.Plus","India.Economic.Times.","Crypto.Coin.News","Redit.BTC.XT","Fortune","AveragedExchange"
"385",584,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,-0.108541302677269,-0.116121014964216,-0.240047736023276,-0.0981508960389591,-0.0330109733954371,0.994966935264362,0.642546133112171,0.922057004031553,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.0958155490845267,-0.148660714285714,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.00469483568075124,0,-0.0116550116550117,-0.164116347765921,0,0.0943396226415094,0,0,-0.0750000000000001,0,0,-0.0909090909090906,0.158732462506047,0.0585722775219135,0.299553824630393,0.0261194029850746,0,-0.100668238993711,-0.05,0.024779147126186,0.0626523426920647,-0.0875000000000001,0,-0.184114424832623,-0.00898876404494375,0,0,0,0,0,0,-0.1
"386",585,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,-0.00325628385942978,0.0535876816308829,-0.0627223470792172,-0.088064679503117,0.0114293834372781,0.995102533563133,0.816794526228488,0.956063908213229,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.0483704974271012,-0.0628571428571428,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.00469483568075124,0.0333333333333332,-0.108842268842269,-0.11785826436384,0,-0.0943396226415094,0,0.0666666666666664,0.0799999999999998,0,0.0666666666666664,-0.0909090909090906,-0.0638606676342525,-0.0295171594116773,-0.0538490818114215,0.155970149253731,0,0.0591404612159327,0.106666666666667,-0.160501690478787,-0.0895422948451747,0,0,-0.135240413877054,0.0328089887640448,0,0,0,0,0,0,-0.2
"387",586,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,0.039283248070803,0.118742491049557,-0.145415739521366,0.00925571736027053,0.143143425474998,0.9957617701235,0.683012069897315,0.958387525954187,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.192139465566839,-0.151428571428572,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.00469483568075124,-0.0333333333333332,0.0855322455322456,-0.103074753173484,0,0,0,-0.0666666666666665,-0.0799999999999998,0,-0.0666666666666665,-0.0909090909090906,0.174863387978142,-0.0318626565121983,-0.115309526156137,0.0559212136041105,0,0.0286520947176685,-0.0410928961748633,-0.081808016677722,-0.138181818181818,0,0,0.234479111581174,0.01618714312028,0,0,0,0,0.158469945355191,0,-0.4
"388",587,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,-0.16600318352226,-0.025969806803445,-0.160879410117437,-0.101639868678192,-0.0180299625165931,0.99487743106847,0.530174743289497,0.938501514596345,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.121702096427938,-0.107142857142857,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.0193316763325049,-0.0367647058823529,-0.0298231180584122,-0.128349788434415,0,0.0735294117647058,0,0,0,0,0.0735294117647058,-0.0909090909090906,0.0951215290655985,0.138171132658562,0.153195494170598,-0.0857939089509061,0,-0.0715605914496947,-0.0655737704918034,-0.215043394406943,0.0366943428088939,0,0,-0.107723893364855,0.0322993076397993,0.235294117647059,0,0,0,-0.158469945355191,0,-0.3
"389",588,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,0.018389105351857,0.0525192697768762,-0.00820161859757751,-0.0261726359650741,0.0655476249077036,0.994961968895416,0.532747252747253,0.940144836868946,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.0564191850101562,-0.0517857142857144,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,0.00994200497100239,0.036764705882353,0.00651309474838868,-0.128349788434415,0,-0.0735294117647058,0,0.0833333333333333,0.0999999999999999,0,-0.0735294117647058,-0.0909090909090906,0.0377073906485672,-0.0499305233904587,-0.00670360328500141,-0.0216198419666375,0,0.0573529411764706,0.0666666666666667,0.0487589255355321,-0.146742189698846,0,0,-0.01707779886148,0.0175809649702576,-0.235294117647059,0,0,0,0,0,-0.2
"390",589,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,0.0596568316020929,-0.0267336331834084,-0.211289092295957,-0.137133096283902,0.0670038202655994,0.99512087084168,0.574945054945055,0.945483326698136,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.130250942182186,-0.114363354037267,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.00469483568075124,0,-0.0116550116550117,-0.128349788434415,0,0,0,-0.0833333333333333,0.0739130434782609,0.130434782608696,0,-0.0909090909090906,0.102564102564103,-0.177268058883944,0.0802009816734921,0.0261194029850746,0,0.191545893719807,-0.00869565217391299,-0.269062578537321,0.0353650925733306,0,0,0.136044880785414,-0.0426966292134832,0,0,0,0,0,0,-0.3
"391",590,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,-0.0483215066005931,0.0415458937198068,-0.0920130226405067,0.0172342240947136,0.0707739575121784,0.995866895360659,0.777080062794349,0.969382403096786,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.0563996165613962,-0.0498373262348418,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.00469483568075124,0,-0.0116550116550117,-0.128349788434415,0,0,0,0.0793650793650793,-0.173913043478261,-0.130434782608696,0,-0.0909090909090906,0.102564102564103,0.0994277889176896,-0.0106396367614456,0.180703624733475,0,-0.150276052449966,-0.0579710144927537,-0.00872437439414075,-0.0464154457289468,0,0,-0.0131570159620651,0.0626003210272872,0,0,0,0,0.153439153439153,0,-0.4
"392",591,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,-0.09868417731767,-0.0778292445816893,-0.229008630505302,-0.160475349569619,-0.0165212986670554,0.994402318871327,0.458084772370486,0.928132241730604,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.173378050851151,-0.163011473246015,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.00469483568075124,0,0.0215356782520959,-0.100056838515462,0,0.0746268656716418,0,-0.0793650793650793,0,0,0,-0.0909090909090906,0.168388825105243,0.0977956113694745,0.03020634968112,-0.128464818763326,0,-0.0477375029613835,0,-0.209608440045848,-0.0609342215783693,0,0,-0.0328541623678841,0.104765099063271,0,0,0,0,-0.00916054647397946,0,-0.2
"393",592,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,0.0306919303024131,0.0586721564590837,-0.0521924393712923,-0.0339042841443857,0.0867543002666264,0.995395029653503,0.453976531942633,0.933711009382136,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.157738736710257,-0.100421018394709,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.00469483568075124,0,-0.0448457015621194,-0.156642738353367,0,-0.0746268656716417,0,0,0.101694915254237,0,0,-0.0909090909090906,0.111489488671376,-0.121703639815071,-0.0154951947913027,0.136162408297495,0,0.120309469601147,0,-0.155379173496679,-0.0424019308211192,0,0,0.171311294810801,-0.0513875111208384,0,0,0,0,-0.144278606965174,0,-0.2
"394",593,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,-0.139562556055212,0.0564114552893045,-0.136829585113542,-0.0210402050489402,0.0179136231472945,0.995071943140973,0.482287204321103,0.936277047263487,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,0.0471207940660048,-0.0508474576271187,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.00469483568075124,0,-0.0242187191339734,-0.0962205063230619,0,0,0,0.254237288135593,-0.101694915254237,0,0,-0.0909090909090906,0.177314211212516,0.111971173094888,0.178832240752692,-0.0839236023273464,0,-0.220338983050847,0,-0.00636817870089157,-0.055023923444976,0,0,0.0322580645161292,0.0660826509236336,0,0,0,0,0,0,-0.2
"395",594,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,-0.0147813560251878,-0.00813559322033885,-0.22246135034862,0.0194202058929043,0.0637827104460675,0.995854602445392,0.630769230769231,0.953197094701077,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.178652136069456,-0.166162227602906,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.00469483568075124,-0.0403225806451613,-0.0309734005742754,-0.160479070545767,0,0,0,-0.173592126845271,0,0,0,-0.0909090909090906,0.0241970531746365,0.0528708515044147,-0.0391126703927261,0.0261194029850746,0,0.0645616912702751,0,-0.114832641735432,0.0404553433387138,0,0,0.0227340870209354,-0.0736879611256843,0,0,0,0,0.155913978494624,0,-0.2
"396",595,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,-0.307660921258958,0.0843813387423935,-0.0779320217051166,-0.0143519553006108,0.125572237263106,0.990932594411147,0.569230769230769,0.948071175787463,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.27177248857669,-0.160714285714286,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.00469483568075124,0.0403225806451613,0.0202270847432136,-0.128349788434415,0,0,0,-0.0806451612903225,0,0,0,-0.0909090909090906,0.0314309346567412,0.411107292802821,-0.0958691576701791,0.0261194029850746,0,-0.111005692599621,0,-0.208278948349804,-0.256212378453465,0,0,-0.155046826222685,-0.0409568684305908,0,0,0,0,-0.155913978494624,0,-0.4
"397",596,-0.678077984278203,-0.108598276449681,-0.132628683124593,-0.069609507640068,-0.530268604687354,-0.495267260579065,-0.56892268484112,-0.3487483487811,-0.631545945420596,-0.124728715739558,-0.631545945420596,-0.57382905205751,-0.455131334830565,-0.207825917757754,0.29950329544369,0.29950329544369,0.576261655574112,0.109053797929728,0.620628293751283,0.489419833914364,-0.381532467515673,0.489419833914364,0.359981897079566,0.477090918046093,-0.0737775824900145,-0.442515094208649,NA,-0.442515094208649,0.032263284051661,-0.583898024145128,0.167059218624332,-0.436631901551734,-1,-0.436631901551734,1,-0.691968402784939,1,-0.695133824750272,-0.85573584848945,-0.695133824750272,-0.640599482817087,-1,-1,0.202689463793888,0.0944571367566991,-0.15385824835839,-0.0744549341660068,0.0684819358265216,0.998768593256755,0.243262001156738,0.899795556114309,-0.399433031971949,0.400495760526593,-0.14166795128719,0.01949860724234,-0.0777684210526316,-0.22526474648096,-0.116279069767442,-0.107142857142857,-0.098259890638342,-0.204208183555285,-0.380285596748859,-0.166830660861413,-0.00469483568075124,0,-0.0116550116550117,-0.128349788434415,0,0,0,0,0,0,0,-0.0909090909090906,0.218623481781377,-0.340094098144853,0.0380761523046094,0.0261194029850746,0,0.135835913312693,0,-0.109826589595376,0.109103500377739,0,0,0.235993208828523,0.0963926670609105,0,0,0,0,0,0,-0.2
"398",597,-0.178104013743558,-0.0847412240128537,-0.00492289871859874,-0.188455008488964,-0.387925757622916,-0.222438752783964,-0.291893425615767,-0.263157894736842,-0.602118362392576,-0.119637088452495,-0.602118362392576,-0.657022288505632,-0.520749926764962,-0.415845311675761,0.17781067914796,0.17781067914796,0.214361849449007,-0.00933080623997595,0.258435425364452,-0.0260918856106331,-0.394775937966928,-0.0260918856106331,0.143811729627563,-0.223952026990986,-0.0481460630443846,-0.156993044730049,NA,-0.156993044730049,0.154357134059744,-0.497057057843581,-0.165872928623256,-0.505713511466999,-0.14237430800278,-0.505713511466999,-0.126068588219677,-0.603446701060999,-0.300309258028765,-0.255433408581926,-0.247555601603307,-0.255433408581926,-0.10172234808532,-0.232169169338059,-0.197761017029554,-0.117141254821329,-0.144355716878403,-0.121154687272197,-0.226173046085198,-0.0984364677383838,0.995582784207368,0.288606130711394,0.908883281399198,-0.234750903633463,0.0418180104142982,-0.14166795128719,0.01949860724234,-0.119031578947368,-0.0628210715228744,-0.0599013389711065,-0.107142857142857,-0.0452458641453538,-0.11934168429838,-0.154887307088184,0.10986203372509,-0.00469483568075124,0,-0.0116550116550117,-0.128349788434415,0,0,0,0,0,0,0.0877192982456141,-0.0909090909090906,-0.0134952766531714,0.104848736013262,0.183771050873677,0.140023566378633,0,-0.0855263157894737,0,-0.0562823243078796,-0.219151347267691,0,0,-0.0356536502546688,-0.0455351862803075,0,0,0,0,0,0,-0.3
"399",598,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,0.0582219077553987,-0.00777645659928672,-0.159496793373251,-0.0202864914596282,0.0446795100577877,0.994625059039073,0.476316786661614,0.940991200356143,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,0.0489660032563,0.00738916256157629,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.0218552695483245,-0.043103448275862,-0.0649063580098064,-0.226399494188026,0,0,0,0,0,0,-0.087719298245614,-0.0909090909090906,0.102564102564103,-0.113623047572774,0.321930006413311,0.136095836606442,0,-0.00196612220205683,0,-0.163370854882872,0.0525078369905956,0,0,-0.0368245418886481,0.0665388772201716,0,0,0,0,0,0,-0.3
"400",599,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,-0.142451596445683,0.080739636026522,0.00688770127354754,-0.0082615642890943,0.159553858982855,0.994567321285241,0.626979916635089,0.957774653024963,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.174502009754072,-0.109084077815814,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,-0.0212735599256949,-0.0416423144360024,-0.0212222026950256,-0.0945586469035091,0,0,0,0,0,0,0,-0.0909090909090906,0.25206431986093,0.0986898116402897,-0.109960423476995,-0.0326966860612196,0,-0.00189947399181767,0,-0.0580973841481337,-0.162555683880548,0,0,-0.0344827586206895,-0.0724525377760559,0,0,0.135593220338983,0,0,0,-0.3
"401",600,-0.0888229475766568,-0.080481036077706,0.0178817056396148,-0.209677419354839,-0.362507392075695,-0.173719376391982,-0.242423915039812,-0.247873885086082,-0.596863436851865,-0.11872786929409,-0.596863436851865,-0.671878223585657,-0.532467532467528,-0.452991632018271,0.156079854809437,0.156079854809437,0.149736884069525,-0.0304709141274235,0.193758127438232,-0.118147549811519,-0.397140843404652,-0.118147549811519,0.105209914011127,-0.349138267176184,-0.04356900600053,-0.106006964466013,NA,-0.106006964466013,0.176159607275474,-0.48154974243259,-0.225325097774611,-0.518049513237583,0.0107731369967237,-0.518049513237583,-0.327152264687476,-0.587639254324581,-0.532507339819615,-0.176915477123293,-0.138951986087924,-0.176915477123293,-0.00549428831179066,-0.0950565210055683,-0.0545040557848304,0.0232101830622977,-0.0233080070134424,-0.216829658761481,-0.0587196786548949,0.0435405081825651,0.995020039575242,0.34453781512605,0.923426482576196,-0.205343380715876,-0.02223158782004,-0.14166795128719,0.01949860724234,-0.1264,-0.0338132724232165,-0.0276373135702126,-0.154607605754166,-0.0357790737001773,-0.104186952288218,-0.114637612505921,0.159271443472679,0.0290443224317658,0.0847457627118644,0.128680779727639,-0.064091224211709,0,0,0,0,0,0,0,-0.0909090909090906,-0.046936114732725,-0.0235592435292548,0.163652662586722,-0.0752927783812741,0,0.059765148997452,0,-0.161555795042618,-0.055023923444976,0,0,0.0322580645161292,0.0429610046265696,0,0,0.021269524759056,0,0,0,-0.3
